MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,AGRG_PYMT_AMT,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,319543,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,313679,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,294963,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,334200,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,319543,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,313679,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Futures Program,295174,,
Western Economic Diversification,Western Economic Diversification,Contributions to the Rick Hansen Foundation,4500000,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Infrastructure Improvement Fund,130000,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Infrastructure Improvement Fund,250000,,
Western Economic Diversification,Western Economic Diversification,Contributions under the Community Infrastructure Improvement Fund,100000,,
